gid,depth,is_seed,in_deg,in_sum,in_tx,out_deg,out_sum,out_tx,pass_ratio,truncated,inflow_incomplete,seed_payers,seed_reach,fast_share,max_payers_same_day,active_days,pagerank,betweenness,component,role,role_score,evidence,cluster_id,c_role,c_money,c_seed,c_central,priority_score
100000000765628100,2,False,1,5000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0003154241694621746,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (5 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.01601423487544484,0.5433718861209964,0.45028914590747326,0.2175
100000004962193100,2,False,8,900468.0,11,0,0.0,0,0.0,False,False,0,7,0.0,5,5,0.0006573150442725716,0.0,0,consolidator,0.65,"Признаки консолидации: получает от 8 разных плательщиков, 900 тыс ₸, отдаёт дальше 0% полученного",4,0.5525,0.9194839857651246,0.5433718861209964,0.6431272241992882,0.7396
100000005032294100,2,False,1,10000.0,1,0,0.0,0,0.0,False,False,0,8,0.0,1,1,0.00039238727982301855,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (10 тыс ₸), выход 0 (0 ₸)",14,0.09000000000000001,0.07873665480427046,0.8387455516014235,0.5395907473309609,0.3309
100000001251686100,2,False,1,18000.0,1,0,0.0,0,0.0,False,False,0,9,0.0,1,1,0.0002965688423999929,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (18 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.1834964412811388,0.9094750889679716,0.35687277580071175,0.3356
100000002398779100,2,False,13,1095690.0,28,1,66000.0,3,0.06023601566136407,False,False,0,8,0.20797214540609113,7,5,0.0016005031258790243,1.1353517364203028e-05,0,consolidator,0.805,"Признаки консолидации: получает от 13 разных плательщиков, 1,1 млн ₸, отдаёт дальше 6% полученного",4,0.68425,0.9372775800711743,0.8387455516014235,0.9112544483985765,0.9395
100000008512827100,2,False,3,107949.0,3,10,1944500.0,10,18.01313583266172,False,True,0,9,0.9073636624702406,1,8,0.0003352561979240575,0.0001230271805961922,0,distributor,0.5,"Веерное распределение: 10 получателей, 1,9 млн ₸, отдаёт в 18.0× больше видимого входа — есть внешние источники",3,0.4,0.9724199288256228,0.9094750889679716,0.7760231316725978,0.8126
100000003943483100,2,False,1,10000.0,1,0,0.0,0,0.0,False,False,0,8,0.0,1,1,0.0003289649862338494,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (10 тыс ₸), выход 0 (0 ₸)",12,0.09000000000000001,0.07873665480427046,0.8387455516014235,0.4783140569395018,0.3159
100000005031696100,2,False,1,5000.0,1,2,115000.0,3,23.0,False,True,0,10,1.0,1,4,0.0005397118809391454,6.767586821015139e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (5 тыс ₸), выход 2 (115 тыс ₸)",8,0.09000000000000001,0.6158807829181495,0.9612989323843416,0.8882339857651245,0.6108
100000002703376100,2,False,1,46501.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00029280302788279564,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (47 тыс ₸), выход 0 (0 ₸)",4,0.09000000000000001,0.4030249110320285,0.5433718861209964,0.31817170818505336,0.3036
100000003617552100,2,False,1,25000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0005510452542740759,0.0,3,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 0 (0 ₸)",27,0.09000000000000001,0.26045373665480426,0.14768683274021352,0.6159919928825622,0.236
100000007617808100,2,False,1,450000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0003601043534538582,0.0,0,terminal,0.956,"Конечный получатель: 450 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",19,0.43019999999999997,0.8440836298932385,0.5433718861209964,0.5156806049822064,0.6329
100000002613776100,2,False,1,30000.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.00030148630332664647,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (30 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.3082740213523132,0.5433718861209964,0.39312722419928825,0.293
100000002578405100,2,False,2,1200351.0,7,116,3108352.0,120,2.589535894084314,False,True,0,1,1.0,1,22,0.0005700071256448129,0.00021235703820820625,1,distributor,1.0,"Веерное распределение: 116 получателей, 3,1 млн ₸, отдаёт в 2.6× больше видимого входа — есть внешние источники",7,0.8,0.9915480427046264,0.14768683274021352,0.9194839857651246,0.8385
100000006161893100,2,False,1,14000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0005318535188146678,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (14 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.12433274021352313,0.5433718861209964,0.5957517793594306,0.2863
100000002633701100,2,False,1,266850.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00031067978540157034,0.0,0,terminal,0.92,"Конечный получатель: 267 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",16,0.41400000000000003,0.7602313167259787,0.14768683274021352,0.4311610320284698,0.4826
100000002432143100,2,False,1,81310.0,1,0,0.0,0,0.0,False,False,0,9,0.0,1,1,0.00033525669770259663,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (81 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.5244661921708185,0.9094750889679716,0.4874332740213523,0.4719
100000000490383100,2,False,3,62600.0,3,8,461375.0,9,7.37020766773163,False,True,0,7,0.07987220447284345,1,9,0.0005480373500605439,3.6064113980409616e-05,0,peripheral,0.6,"Признаков роли не выявлено: вход 3 (63 тыс ₸), выход 8 (461 тыс ₸)",2,0.06,0.87144128113879,0.5433718861209964,0.8812277580071175,0.5721
100000005809252100,2,False,1,25000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.000567128634229815,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 0 (0 ₸)",6,0.09000000000000001,0.26045373665480426,0.5433718861209964,0.6248887900355872,0.3351
100000006612238100,2,False,1,160000.0,1,1,25000.0,1,0.15625,False,False,0,1,0.0,1,1,0.00033991126391326877,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (160 тыс ₸), выход 1 (25 тыс ₸)",5,0.09000000000000001,0.6923932384341637,0.14768683274021352,0.49432829181494664,0.3385
100000002593038100,2,False,1,28500.0,1,0,0.0,0,0.0,False,False,0,8,0.0,1,1,0.0006586124144995191,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (28 тыс ₸), выход 0 (0 ₸)",12,0.09000000000000001,0.29359430604982206,0.8387455516014235,0.6435720640569395,0.4222
100000002947299100,2,False,1,85000.0,1,0,0.0,0,0.0,False,False,0,9,0.0,1,1,0.0003375116050800505,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (85 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.5375889679715302,0.9094750889679716,0.49010231316725983,0.4766
100000004336312100,2,False,3,90415.0,7,2,72650.0,3,0.8035171155228668,False,False,0,7,0.2875629043853343,3,6,0.0006960070275624512,1.6028495102404275e-05,0,transit,0.563,"Признаки транзита: пропускает 80% полученного (90 тыс ₸), 29% уходит дальше за ≤2 дня",22,0.33779999999999993,0.6703736654804271,0.5433718861209964,0.8895685053380783,0.6316
100000001308856100,2,False,1,27000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002947395016034872,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (27 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.28536476868327404,0.14768683274021352,0.34041370106761565,0.1762
100000008238989100,2,False,1,200000.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.000323247651083571,0.0,0,terminal,0.896,"Конечный получатель: 200 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",23,0.4032,0.7106316725978647,0.5433718861209964,0.46975088967971534,0.5692
100000005561741100,2,False,1,25000.0,1,0,0.0,0,0.0,False,False,0,9,0.0,1,1,0.00032984571931941946,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 0 (0 ₸)",15,0.09000000000000001,0.26045373665480426,0.9094750889679716,0.4796485765124555,0.3892
100000006248077100,2,False,1,50000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00029385096746579835,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (50 тыс ₸), выход 0 (0 ₸)",19,0.09000000000000001,0.42838078291814946,0.5433718861209964,0.33151690391459077,0.3147
100000000646541100,2,False,3,25300.0,4,0,0.0,0,0.0,False,False,0,7,0.0,1,4,0.0005058630830440055,0.0,0,terminal,0.667,"Конечный получатель: 25 тыс ₸ от 3 плательщиков, исходящих нет (колено 2)",4,0.30015000000000003,0.2677935943060498,0.5433718861209964,0.581961743772242,0.4169
100000006595426100,2,False,1,84800.0,3,0,0.0,0,0.0,False,False,0,7,0.0,1,3,0.00033431978040964773,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (85 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.5355871886120996,0.5433718861209964,0.4867660142348754,0.3855
100000002956898100,2,False,2,290240.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.000376841314812201,0.0,0,terminal,0.927,"Конечный получатель: 290 тыс ₸ от 2 плательщиков, исходящих нет (колено 2)",2,0.41715,0.7731316725978647,0.5433718861209964,0.529470640569395,0.6089
100000001262647100,2,False,1,23650.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00030339197249201576,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (24 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.24154804270462635,0.5433718861209964,0.40402580071174377,0.2752
100000005849100100,2,False,1,33300.0,1,0,0.0,0,0.0,False,False,0,10,0.0,1,1,0.0004907169210974125,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (33 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.3334074733096085,0.9612989323843416,0.5775133451957295,0.4482
100000000533217100,2,False,1,53587.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0006536029907362595,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (54 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.4524021352313167,0.5433718861209964,0.6422375444839857,0.3981
100000002812641100,2,False,1,10000.0,1,1,7023.95,1,0.702395,False,False,0,8,1.0,1,2,0.0020638538513460323,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (10 тыс ₸), выход 1 (7 тыс ₸)",9,0.09000000000000001,0.16725978647686832,0.8387455516014235,0.6860542704626335,0.3939
100000008647905100,2,False,1,50000.0,1,2,344222.0,2,6.88444,False,True,0,7,1.0,1,3,0.0003287103258672675,2.1371326803205702e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (50 тыс ₸), выход 2 (344 тыс ₸)",18,0.09000000000000001,0.8216192170818505,0.5433718861209964,0.7273131672597865,0.532
100000002842337100,2,False,1,50000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0003666617032550871,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (50 тыс ₸), выход 0 (0 ₸)",15,0.09000000000000001,0.42838078291814946,0.14768683274021352,0.5221307829181495,0.2644
100000002445750100,2,False,1,70000.0,1,1,10000.0,1,0.14285714285714285,False,False,0,7,0.0,1,2,0.0005372906870343848,1.1599334019775972e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (70 тыс ₸), выход 1 (10 тыс ₸)",10,0.09000000000000001,0.520685053380783,0.5433718861209964,0.8401912811387899,0.4675
100000005619339100,2,False,1,5000.0,1,1,5442.6,1,1.0885200000000002,False,False,0,7,0.0,1,2,0.0003208258534858518,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (5 тыс ₸), выход 1 (5 тыс ₸)",2,0.09000000000000001,0.09430604982206406,0.5433718861209964,0.46519128113879005,0.2451
100000006844768100,2,False,1,282000.0,5,2,188000.0,5,0.6666666666666666,False,False,0,7,0.1773049645390071,1,9,0.0013707774167539043,2.1371326803205702e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (282 тыс ₸), выход 2 (188 тыс ₸)",1,0.09000000000000001,0.8523131672597865,0.5433718861209964,0.9266014234875445,0.5902
100000002488629100,2,False,1,73050.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00029941451688253495,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (73 тыс ₸), выход 0 (0 ₸)",20,0.09000000000000001,0.5073398576512456,0.14768683274021352,0.3771129893238434,0.2531
100000002796853100,2,False,1,199000.0,8,1,46167.62,5,0.23199809045226133,False,False,0,1,0.2613065326633166,1,7,0.002113598432710708,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (199 тыс ₸), выход 1 (46 тыс ₸)",3,0.09000000000000001,0.7473309608540926,0.14768683274021352,0.686943950177936,0.4025
100000006755850100,2,False,1,443475.8,3,0,0.0,0,0.0,False,False,0,11,0.0,1,2,0.0006492085817124323,0.0,0,terminal,0.955,"Конечный получатель: 443 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",13,0.42974999999999997,0.8394128113879004,0.9922153024911032,0.6413478647686833,0.7719
100000008733194100,2,False,4,251424.0,4,8,159695.0,8,0.6351621165839378,False,False,0,7,0.8202240040728013,2,6,0.00047072559440912876,0.00011097506678539626,0,peripheral,0.6,"Признаков роли не выявлено: вход 4 (251 тыс ₸), выход 8 (160 тыс ₸)",17,0.06,0.8296263345195729,0.5433718861209964,0.8578736654804271,0.5536
100000001904863100,2,False,1,500000.0,1,0,0.0,0,0.0,False,False,0,11,0.0,1,1,0.0004817984770777493,0.0,0,terminal,0.964,"Конечный получатель: 500 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",9,0.4338,0.8643238434163701,0.9922153024911032,0.5739546263345195,0.7648
100000001641951100,2,False,1,25000.0,4,0,0.0,0,0.0,False,False,0,11,0.0,1,4,0.0003190638874323934,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.26045373665480426,0.9922153024911032,0.45985320284697506,0.4046
100000004816564100,2,False,1,285480.0,1,1,5000.0,1,0.01751436177665686,False,False,0,7,0.0,1,2,0.0003763921656189936,1.0707077556716282e-05,0,terminal,0.926,"Конечный получатель: 285 тыс ₸ от 1 плательщиков, дальше уходит 2% (колено 2)",2,0.4167,0.7735765124555161,0.5433718861209964,0.7563389679715302,0.6644
100000002205022100,2,False,1,7100.0,1,3,518000.0,3,72.95774647887323,False,True,0,10,1.0,1,4,0.0005456370301467019,4.148992553227559e-05,0,peripheral,0.85,"Признаков роли не выявлено: вход 1 (7 тыс ₸), выход 3 (518 тыс ₸)",19,0.085,0.8718861209964412,0.9612989323843416,0.8816725978647686,0.6854
100000002267998100,2,False,2,420000.0,4,3,1115000.0,12,2.6547619047619047,False,True,0,7,0.5952380952380952,1,12,0.0015848317238056795,3.205699020480855e-05,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (420 тыс ₸), выход 3 (1,1 млн ₸)",23,0.08000000000000002,0.9546263345195729,0.5433718861209964,0.9418371886120996,0.621
100000002199091100,2,False,1,65000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0003076457194062819,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (65 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.4875444839857651,0.14768683274021352,0.41981761565836295,0.2575
100000008571443100,2,False,2,65000.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.00031474857317144927,0.0,0,terminal,0.783,"Конечный получатель: 65 тыс ₸ от 2 плательщиков, исходящих нет (колено 2)",4,0.35235,0.4875444839857651,0.5433718861209964,0.44762010676156583,0.4737
100000002742067100,2,False,1,12730.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002896192281984583,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (13 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.11298932384341637,0.5433718861209964,0.26923932384341637,0.2029
100000003292979100,2,False,1,48950.0,1,0,0.0,0,0.0,False,False,0,10,0.0,1,1,0.0003303145122730734,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (49 тыс ₸), выход 0 (0 ₸)",13,0.09000000000000001,0.4168149466192171,0.9612989323843416,0.48053825622775803,0.45
100000002558173100,2,False,1,9300.0,1,0,0.0,0,0.0,False,False,0,8,0.0,1,1,0.0002958286804649773,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (9 тыс ₸), выход 0 (0 ₸)",9,0.09000000000000001,0.06227758007117438,0.8387455516014235,0.3506450177935943,0.2796
100000004687282100,2,False,1,20000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0003322717689149048,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (20 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.20462633451957296,0.5433718861209964,0.4836521352313168,0.2834
100000003034546100,2,False,1,486715.0,2,0,0.0,0,0.0,False,False,0,1,0.0,1,2,0.000331369004604237,0.0,0,terminal,0.961,"Конечный получатель: 487 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",16,0.43245,0.8567615658362989,0.14768683274021352,0.4816503558718861,0.5325
100000003798151100,2,False,1,350000.0,3,0,0.0,0,0.0,False,False,0,7,0.0,1,3,0.0005753929174195443,0.0,0,terminal,0.939,"Конечный получатель: 350 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",2,0.42255,0.8013790035587188,0.5433718861209964,0.6271129893238434,0.6438
100000008710791100,2,False,3,181510.0,3,23,5521511.0,25,30.41987218335078,False,True,0,9,0.933887940058399,1,10,0.00033426219607625717,0.00024483797872567453,0,distributor,0.67,"Веерное распределение: 23 получателей, 5,5 млн ₸, отдаёт в 30.4× больше видимого входа — есть внешние источники",3,0.536,0.9959964412811388,0.9094750889679716,0.7815836298932384,0.8795
100000008688476100,2,False,1,24000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002937205896716876,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (24 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.24822064056939502,0.14768683274021352,0.33018238434163705,0.1623
100000003242289100,2,False,3,550791.0,8,23,2377741.0,26,4.316956885642648,False,True,0,7,0.8259539462336893,2,17,0.00043972170428539667,0.0011601295616914982,0,distributor,0.67,"Веерное распределение: 23 получателей, 2,4 млн ₸, отдаёт в 4.3× больше видимого входа — есть внешние источники",4,0.536,0.9830960854092526,0.5433718861209964,0.8661032028469751,0.8066
100000006564102100,2,False,1,233235.0,1,0,0.0,0,0.0,False,False,0,9,0.0,1,1,0.00042809593979465266,0.0,0,terminal,0.909,"Конечный получатель: 233 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",8,0.40905,0.7357651245551602,0.9094750889679716,0.5559386120996441,0.6902
100000001526235100,2,False,3,82000.0,4,8,432750.0,9,5.277439024390244,False,True,0,7,0.6829268292682927,1,11,0.0008778562267377687,0.00013919200823731166,0,peripheral,0.6,"Признаков роли не выявлено: вход 3 (82 тыс ₸), выход 8 (433 тыс ₸)",25,0.06,0.8683274021352313,0.5433718861209964,0.9517348754448398,0.5884
100000004398811100,2,False,1,426000.0,1,3,1040672.0,4,2.4428920187793426,False,True,0,1,1.0,1,4,0.00034969174183991655,2.226179875333927e-06,0,peripheral,0.85,"Признаков роли не выявлено: вход 1 (426 тыс ₸), выход 3 (1,0 млн ₸)",19,0.085,0.9519572953736655,0.14768683274021352,0.7049599644128114,0.4674
100000002957787100,2,False,4,84956.0,7,34,1276153.96,41,15.02135175855737,False,True,0,7,1.0,2,8,0.0006138323786231608,0.0020560979868191995,0,distributor,0.75,"Веерное распределение: 34 получателей, 1,3 млн ₸, отдаёт в 15.0× больше видимого входа — есть внешние источники",4,0.6000000000000001,0.9457295373665481,0.5433718861209964,0.9419483985765125,0.8412
100000002621915100,2,False,1,5000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.000532039201173054,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (5 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.01601423487544484,0.5433718861209964,0.5964190391459074,0.2533
100000008283183100,2,False,1,29000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002954187762246869,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (29 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.297153024911032,0.14768683274021352,0.34597419928825623,0.1811
100000003843844100,3,False,1,16680.0,1,1,238000.0,1,14.268585131894485,False,True,0,7,0.0,1,2,0.00029174384813368293,1.0707077556716282e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (17 тыс ₸), выход 1 (238 тыс ₸)",4,0.09000000000000001,0.7531138790035588,0.5433718861209964,0.5321396797153025,0.4632
100000000954884100,3,False,1,34000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00031150191855239327,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (34 тыс ₸), выход 0 (0 ₸)",31,0.09000000000000001,0.3374110320284697,0.5433718861209964,0.4342749110320285,0.312
100000005893892100,3,False,1,102780.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002889003091286252,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (103 тыс ₸), выход 0 (0 ₸)",6,0.09000000000000001,0.5889679715302492,0.5433718861209964,0.25567170818505336,0.3453
100000001819396100,3,False,1,166080.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0003272175623678337,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (166 тыс ₸), выход 0 (0 ₸)",26,0.09000000000000001,0.6752669039145908,0.5433718861209964,0.4758674377224199,0.4256
100000008472324100,3,False,1,205200.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002922196567372928,0.0,0,terminal,0.9,"Конечный получатель: 205 тыс ₸ от 1 плательщиков, исходящих нет (колено 3)",6,0.405,0.7170818505338078,0.5433718861209964,0.3112766903914591,0.5331
100000002646745100,3,False,1,12300.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00028748905090124,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (12 тыс ₸), выход 0 (0 ₸)",7,0.09000000000000001,0.10898576512455516,0.14768683274021352,0.22386565836298933,0.0936
100000008405209100,3,False,1,54400.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00029413180237518533,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (54 тыс ₸), выход 0 (0 ₸)",4,0.09000000000000001,0.4568505338078292,0.5433718861209964,0.33463078291814946,0.3242
100000004417753100,3,False,2,192099.0,2,0,0.0,0,0.0,False,False,0,7,0.0,2,1,0.00039314677564997663,0.0,0,terminal,0.89,"Конечный получатель: 192 тыс ₸ от 2 плательщиков, исходящих нет (колено 3)",10,0.4005,0.701067615658363,0.5433718861209964,0.5401467971530249,0.5823
100000003457710100,3,False,1,326555.0,1,1,1306000.0,2,3.999326300316945,False,True,0,7,1.0,1,1,0.0002961526720570531,1.0685663401602851e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (327 тыс ₸), выход 1 (1,3 млн ₸)",6,0.09000000000000001,0.958185053380783,0.5433718861209964,0.5679492882562278,0.5348
100000007333038100,3,False,1,17500.0,1,2,34994.0,2,1.9996571428571428,False,True,0,1,0.0,1,2,0.00029968918055683897,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (18 тыс ₸), выход 2 (35 тыс ₸)",11,0.09000000000000001,0.44661921708185054,0.14768683274021352,0.37989323843416367,0.2352
100000006444163100,3,False,1,6026.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00031891138227469064,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (6 тыс ₸), выход 0 (0 ₸)",4,0.09000000000000001,0.037366548042704624,0.5433718861209964,0.4591859430604982,0.2262
100000008706947100,3,False,1,17200.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.000288253832019236,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (17 тыс ₸), выход 0 (0 ₸)",7,0.09000000000000001,0.17148576512455516,0.14768683274021352,0.2374332740213523,0.1161
100000008761219100,3,False,2,50000.0,2,2,375000.0,2,7.5,False,True,0,9,0.6,1,3,0.00029284083313645565,3.109231225883052e-05,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (50 тыс ₸), выход 2 (375 тыс ₸)",3,0.08000000000000002,0.8336298932384342,0.9094750889679716,0.5791814946619217,0.5848
100000005022552100,3,False,1,241000.0,3,1,5000.0,1,0.02074688796680498,False,False,0,7,0.0,1,4,0.00035775639372368753,0.0,0,terminal,0.913,"Конечный получатель: 241 тыс ₸ от 1 плательщиков, дальше уходит 2% (колено 3)",2,0.41085000000000005,0.748220640569395,0.5433718861209964,0.5125667259786477,0.5945
100000008735832100,3,False,1,17600.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00028831626313090915,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (18 тыс ₸), выход 0 (0 ₸)",7,0.09000000000000001,0.17793594306049823,0.14768683274021352,0.23965747330960854,0.1186
100000005661528100,3,False,1,25000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002910914967995321,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 0 (0 ₸)",17,0.09000000000000001,0.26045373665480426,0.5433718861209964,0.294817615658363,0.2543
100000002529880100,3,False,2,147000.0,2,0,0.0,0,0.0,False,False,0,8,0.0,2,1,0.0003061335485198567,0.0,0,terminal,0.865,"Конечный получатель: 147 тыс ₸ от 2 плательщиков, исходящих нет (колено 3)",3,0.38925,0.6452402135231317,0.8387455516014235,0.41403469750889677,0.6019
100000001969496100,3,False,1,22740.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002919967925367141,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (23 тыс ₸), выход 0 (0 ₸)",14,0.09000000000000001,0.23176156583629892,0.5433718861209964,0.3077179715302491,0.2487
100000003215448100,3,False,1,91309.0,1,2,124000.0,4,1.3580260434349298,False,True,0,7,0.0,1,4,0.00030414693187081325,2.1371326803205702e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (91 тыс ₸), выход 2 (124 тыс ₸)",1,0.09000000000000001,0.7224199288256228,0.5433718861209964,0.6561387900355872,0.4842
100000006894637100,3,False,1,52831.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002902544663373193,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (53 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.4470640569395018,0.5433718861209964,0.28147241992882566,0.3081
100000002936322100,3,False,2,787133.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.00036638128696323154,0.0,0,terminal,0.982,"Конечный получатель: 787 тыс ₸ от 2 плательщиков, исходящих нет (колено 3)",21,0.4419,0.9065836298932385,0.5433718861209964,0.5216859430604982,0.6585
